timestamp,prb_utilization,active_ue_count,throughput_mbps,latency_ms,handover_success_rate,snr_db,packet_loss_rate,is_anomaly
2025-08-24 12:06:50.675308,62.01,189,227.54,6.28,0.7,17.7,0.014437,False
2025-08-24 12:07:50.675308,46.22,167,418.07,19.97,0.774,28.47,0.020587,False
2025-08-24 12:08:50.675308,63.91,200,342.04,3.95,0.7,28.36,0.011468,False
2025-08-24 12:09:50.675308,46.34,200,497.45,2.78,0.8636,18.61,0.026764,False
2025-08-24 12:10:50.675308,39.81,188,239.91,7.86,0.8459,16.33,0.044288,False
2025-08-24 12:11:50.675308,35.2,195,339.26,3.27,0.8891,24.33,0.011579,False
2025-08-24 12:12:50.675308,33.02,189,141.87,12.17,0.8243,5.0,0.006272,False
2025-08-24 12:13:50.675308,69.17,199,281.12,3.03,0.8705,15.0,0.032013,False
2025-08-24 12:14:50.675308,19.01,193,330.9,14.61,0.8064,24.86,0.001,False
2025-08-24 12:15:50.675308,37.87,206,210.57,2.81,0.971,12.63,0.00713,False
2025-08-24 12:16:50.675308,50.36,201,352.54,20.72,0.7,22.27,0.05286,False
2025-08-24 12:17:50.675308,47.51,186,330.96,4.48,0.873,10.4,0.005323,False
2025-08-24 12:18:50.675308,53.22,200,216.99,4.44,0.868,9.76,0.023093,False
2025-08-24 12:19:50.675308,36.99,218,282.66,2.1,0.8314,32.15,0.055305,False
2025-08-24 12:20:50.675308,49.12,192,290.97,22.32,0.8967,11.26,0.010282,False
2025-08-24 12:21:50.675308,49.65,181,346.09,2.38,0.7,19.61,0.014427,False
2025-08-24 12:22:50.675308,53.12,195,286.62,19.72,0.968,17.78,0.038898,False
2025-08-24 12:23:50.675308,7.14,972,875.48,142.44,0.9941,41.45,0.000741,True
2025-08-24 12:24:50.675308,26.51,199,285.92,23.8,0.9558,26.65,0.026459,False
2025-08-24 12:25:50.675308,55.48,181,284.16,5.46,0.8155,15.21,0.00461,False
2025-08-24 12:26:50.675308,70.43,190,459.11,8.59,0.8185,22.17,0.020584,False
2025-08-24 12:27:50.675308,53.08,201,230.74,7.47,0.7,14.66,0.062151,False
2025-08-24 12:28:50.675308,70.12,202,241.29,4.92,0.795,20.22,0.014107,False
2025-08-24 12:29:50.675308,7.34,958,16.83,0.36,0.9907,44.63,0.154949,True
2025-08-24 12:30:50.675308,48.46,218,310.78,13.72,0.8426,21.22,0.004355,False
2025-08-24 12:31:50.675308,60.82,206,237.7,17.72,0.8885,8.59,0.04252,False
2025-08-24 12:32:50.675308,51.69,218,384.81,2.23,0.7,30.45,0.009906,False
2025-08-24 12:33:50.675308,96.65,3,23.6,0.44,0.9931,48.08,0.192611,True
2025-08-24 12:34:50.675308,54.91,179,324.12,5.67,0.7,13.71,0.012855,False
2025-08-24 12:35:50.675308,48.16,228,265.75,7.4,0.8183,27.79,0.072789,False
2025-08-24 12:36:50.675308,19.2,213,407.78,5.27,0.7,8.44,0.014819,False
2025-08-24 12:37:50.675308,62.42,187,383.51,11.04,0.7,15.96,0.009586,False
2025-08-24 12:38:50.675308,52.46,195,385.01,6.13,0.8252,19.58,0.007927,False
2025-08-24 12:39:50.675308,55.18,181,296.98,15.53,0.7,19.18,0.008154,False
2025-08-24 12:40:50.675308,48.22,201,178.27,6.26,0.9003,9.28,0.037387,False
2025-08-24 12:41:50.675308,6.02,973,29.93,103.51,0.1111,-2.02,0.000637,True
2025-08-24 12:42:50.675308,80.15,181,252.27,6.13,0.8051,17.98,0.020878,False
2025-08-24 12:43:50.675308,35.47,195,268.76,23.21,0.7484,14.3,0.001029,False
2025-08-24 12:44:50.675308,25.27,215,248.34,5.14,0.9757,15.68,0.005927,False
2025-08-24 12:45:50.675308,59.75,202,241.48,9.27,0.7,12.91,0.001,False
2025-08-24 12:46:50.675308,24.22,211,303.42,37.49,0.9042,20.98,0.054895,False
2025-08-24 12:47:50.675308,7.81,979,46.53,0.27,0.1736,-7.02,0.376709,True
2025-08-24 12:48:50.675308,40.84,183,202.53,6.94,0.864,20.25,0.031872,False
2025-08-24 12:49:50.675308,0.58,1,932.7,0.11,0.2155,46.25,0.000423,True
2025-08-24 12:50:50.675308,48.06,220,164.22,9.21,0.7,28.02,0.011007,False
2025-08-24 12:51:50.675308,55.91,203,363.0,7.25,0.7,24.65,0.005577,False
2025-08-24 12:52:50.675308,53.08,202,364.07,4.98,0.7,13.74,0.023682,False
2025-08-24 12:53:50.675308,38.36,207,340.49,4.52,0.7,22.51,0.008341,False
2025-08-24 12:54:50.675308,10.0,175,308.66,6.69,0.9285,24.38,0.012064,False
2025-08-24 12:55:50.675308,65.89,162,413.08,6.44,0.8679,24.68,0.020135,False
2025-08-24 12:56:50.675308,99.91,950,931.27,80.78,0.2159,-9.78,0.393022,True
2025-08-24 12:57:50.675308,36.26,211,296.89,4.29,0.9431,14.01,0.017424,False
2025-08-24 12:58:50.675308,37.01,211,393.94,2.05,0.915,34.13,0.010382,False
2025-08-24 12:59:50.675308,45.95,210,195.65,5.49,0.9506,15.44,0.004356,False
2025-08-24 13:00:50.675308,45.64,176,231.41,10.18,0.9494,20.49,0.013974,False
2025-08-24 13:01:50.675308,53.72,179,320.64,2.84,0.762,29.07,0.02855,False
2025-08-24 13:02:50.675308,41.73,202,360.85,9.14,0.98,35.0,0.008987,False
2025-08-24 13:03:50.675308,10.0,224,174.37,7.59,0.7,10.55,0.006086,False
2025-08-24 13:04:50.675308,20.81,188,156.21,3.64,0.8816,16.86,0.019322,False
2025-08-24 13:05:50.675308,65.39,199,330.12,14.72,0.9416,15.98,0.003299,False
2025-08-24 13:06:50.675308,27.73,220,100.0,4.2,0.8243,23.29,0.029669,False
2025-08-24 13:07:50.675308,57.62,223,204.82,9.59,0.8461,14.03,0.013767,False
2025-08-24 13:08:50.675308,54.29,169,235.96,15.23,0.8823,23.23,0.043979,False
2025-08-24 13:09:50.675308,34.88,198,244.29,6.72,0.7674,18.49,0.058701,False
2025-08-24 13:10:50.675308,75.83,171,340.45,9.79,0.8466,23.72,0.004705,False
2025-08-24 13:11:50.675308,41.25,186,326.52,5.43,0.7,25.77,0.008823,False
2025-08-24 13:12:50.675308,49.78,217,460.1,7.9,0.8451,26.55,0.005774,False
2025-08-24 13:13:50.675308,71.5,205,303.35,13.83,0.9496,13.43,0.028681,False
2025-08-24 13:14:50.675308,44.96,209,343.39,5.55,0.8542,9.13,0.007799,False
2025-08-24 13:15:50.675308,54.07,216,296.98,4.12,0.7787,20.04,0.016058,False
2025-08-24 13:16:50.675308,43.96,188,288.53,33.61,0.84,27.59,0.031089,False
2025-08-24 13:17:50.675308,25.91,203,264.8,26.14,0.9707,27.52,0.004748,False
2025-08-24 13:18:50.675308,50.32,181,274.85,41.34,0.7251,11.23,0.005331,False
2025-08-24 13:19:50.675308,85.0,181,343.34,4.33,0.859,10.35,0.008475,False
2025-08-24 13:20:50.675308,57.3,193,270.41,21.65,0.9482,7.3,0.015791,False
2025-08-24 13:21:50.675308,48.71,216,168.88,10.11,0.8043,18.94,0.008285,False
2025-08-24 13:22:50.675308,2.15,1,927.29,170.53,0.2517,-1.66,0.000212,True
2025-08-24 13:23:50.675308,54.49,176,272.07,11.17,0.9182,7.7,0.004889,False
2025-08-24 13:24:50.675308,50.14,209,264.45,12.38,0.8631,10.77,0.013735,False
2025-08-24 13:25:50.675308,77.31,198,246.03,14.82,0.7365,27.99,0.018662,False
2025-08-24 13:26:50.675308,64.61,210,182.08,6.01,0.7,20.99,0.026714,False
2025-08-24 13:27:50.675308,56.45,207,248.84,2.35,0.7,14.85,0.00878,False
2025-08-24 13:28:50.675308,92.57,992,10.16,0.18,0.1299,36.28,0.311268,True
2025-08-24 13:29:50.675308,36.77,166,300.22,14.15,0.7,17.49,0.002613,False
2025-08-24 13:30:50.675308,44.52,201,463.37,14.33,0.9283,12.25,0.009141,False
2025-08-24 13:31:50.675308,43.39,191,334.64,28.91,0.7223,33.45,0.008913,False
2025-08-24 13:32:50.675308,35.93,176,372.64,7.91,0.9294,21.57,0.009312,False
2025-08-24 13:33:50.675308,62.46,171,430.55,25.72,0.9283,11.92,0.024233,False
2025-08-24 13:34:50.675308,36.33,203,383.93,19.13,0.837,33.68,0.029741,False
2025-08-24 13:35:50.675308,58.7,192,265.6,17.78,0.9592,18.21,0.028175,False
2025-08-24 13:36:50.675308,35.54,222,384.75,7.93,0.71,34.62,0.007773,False
2025-08-24 13:37:50.675308,67.09,211,405.09,8.51,0.7255,22.51,0.021485,False
2025-08-24 13:38:50.675308,49.46,190,236.89,6.03,0.8958,35.0,0.052153,False
2025-08-24 13:39:50.675308,39.07,204,365.66,7.06,0.8728,21.77,0.009014,False
2025-08-24 13:40:50.675308,46.29,207,315.35,3.82,0.934,13.19,0.025921,False
2025-08-24 13:41:50.675308,57.66,215,264.19,2.14,0.8423,27.3,0.00708,False
2025-08-24 13:42:50.675308,19.49,201,352.12,5.22,0.9012,8.03,0.006065,False
2025-08-24 13:43:50.675308,61.67,196,434.79,5.8,0.98,12.99,0.004599,False
2025-08-24 13:44:50.675308,65.15,202,127.99,4.1,0.7,8.6,0.012594,False
2025-08-24 13:45:50.675308,44.52,211,238.32,3.94,0.8041,25.61,0.037258,False
2025-08-24 13:46:50.675308,32.98,201,315.88,2.14,0.7,22.82,0.026797,False
2025-08-24 13:47:50.675308,45.03,226,423.65,12.77,0.8609,17.09,0.00857,False
2025-08-24 13:48:50.675308,96.34,2,929.42,0.42,0.2832,-6.82,0.000459,True
2025-08-24 13:49:50.675308,56.19,210,216.92,7.96,0.9307,33.56,0.066823,False
2025-08-24 13:50:50.675308,45.11,220,285.5,25.41,0.8103,28.45,0.0806,False
2025-08-24 13:51:50.675308,47.57,187,316.26,3.45,0.9309,5.0,0.022937,False
2025-08-24 13:52:50.675308,35.58,190,292.99,22.98,0.7,17.86,0.019864,False
2025-08-24 13:53:50.675308,59.66,223,353.89,16.49,0.8444,19.36,0.028681,False
2025-08-24 13:54:50.675308,54.82,217,268.21,8.08,0.7414,30.85,0.033643,False
2025-08-24 13:55:50.675308,72.02,170,327.76,2.01,0.9661,14.3,0.001,False
2025-08-24 13:56:50.675308,40.91,183,349.05,7.77,0.7,14.84,0.026635,False
2025-08-24 13:57:50.675308,55.69,179,444.02,21.94,0.7,25.53,0.001151,False
2025-08-24 13:58:50.675308,65.46,188,257.05,3.33,0.7393,20.1,0.010635,False
2025-08-24 13:59:50.675308,65.13,193,248.44,32.4,0.8274,17.37,0.023396,False
2025-08-24 14:00:50.675308,82.07,200,370.95,2.01,0.8047,23.31,0.006003,False
2025-08-24 14:01:50.675308,76.69,197,346.83,3.31,0.8235,13.19,0.001,False
2025-08-24 14:02:50.675308,34.95,224,350.92,13.72,0.7,17.7,0.007615,False
2025-08-24 14:03:50.675308,34.73,203,407.07,7.16,0.7412,26.61,0.030921,False
2025-08-24 14:04:50.675308,98.12,981,8.56,154.49,0.9981,49.04,0.000566,True
2025-08-24 14:05:50.675308,19.13,166,464.33,3.7,0.98,22.16,0.022198,False
2025-08-24 14:06:50.675308,51.7,180,338.36,3.41,0.8086,16.15,0.007528,False
2025-08-24 14:07:50.675308,49.96,174,145.71,4.96,0.7,28.8,0.017349,False
2025-08-24 14:08:50.675308,71.77,186,389.93,17.35,0.7,17.05,0.031539,False
2025-08-24 14:09:50.675308,44.05,204,263.54,14.46,0.7,5.32,0.005203,False
2025-08-24 14:10:50.675308,51.16,180,464.12,10.77,0.7406,20.92,0.037263,False
2025-08-24 14:11:50.675308,51.19,209,295.78,3.01,0.9373,34.52,0.032917,False
2025-08-24 14:12:50.675308,83.39,213,308.13,20.46,0.9162,26.07,0.008701,False
2025-08-24 14:13:50.675308,31.21,233,393.6,7.99,0.98,17.13,0.022291,False
2025-08-24 14:14:50.675308,37.64,199,420.91,6.71,0.811,22.13,0.001478,False
2025-08-24 14:15:50.675308,97.63,990,911.26,93.13,0.0832,46.02,0.000511,True
2025-08-24 14:16:50.675308,6.28,3,803.93,0.21,0.0845,-9.9,0.000327,True
2025-08-24 14:17:50.675308,26.88,205,324.33,5.74,0.7766,31.46,0.069144,False
2025-08-24 14:18:50.675308,48.56,185,395.55,4.09,0.8093,31.92,0.005194,False
2025-08-24 14:19:50.675308,6.26,971,23.19,116.14,0.2858,46.27,0.000747,True
2025-08-24 14:20:50.675308,24.85,203,231.92,6.53,0.7,17.52,0.015352,False
2025-08-24 14:21:50.675308,36.9,199,490.75,6.98,0.7,22.27,0.048006,False
2025-08-24 14:22:50.675308,2.14,4,887.32,159.89,0.9936,-1.2,0.000147,True
2025-08-24 14:23:50.675308,32.21,202,241.08,17.2,0.9053,18.1,0.063507,False
2025-08-24 14:24:50.675308,35.15,213,278.02,19.43,0.7,32.65,0.017855,False
2025-08-24 14:25:50.675308,42.16,188,413.43,2.49,0.7,25.22,0.01938,False
2025-08-24 14:26:50.675308,41.79,195,389.63,5.62,0.7,13.32,0.043134,False
2025-08-24 14:27:50.675308,28.4,197,251.83,6.85,0.9021,19.12,0.037084,False
2025-08-24 14:28:50.675308,12.74,197,334.07,14.5,0.7,16.16,0.007602,False
2025-08-24 14:29:50.675308,63.54,179,298.47,4.57,0.8628,13.46,0.028079,False
2025-08-24 14:30:50.675308,63.04,220,283.55,12.94,0.8058,22.99,0.030148,False
2025-08-24 14:31:50.675308,62.42,188,315.13,10.87,0.7,19.3,0.030991,False
2025-08-24 14:32:50.675308,26.87,201,377.47,2.78,0.7583,12.46,0.024359,False
2025-08-24 14:33:50.675308,43.75,187,123.92,4.84,0.7866,22.49,0.002159,False
2025-08-24 14:34:50.675308,48.93,196,340.41,6.25,0.9453,18.43,0.001326,False
2025-08-24 14:35:50.675308,32.07,197,336.98,9.16,0.7358,11.73,0.025126,False
2025-08-24 14:36:50.675308,32.06,195,434.19,4.63,0.8399,35.0,0.010911,False
2025-08-24 14:37:50.675308,45.84,206,170.91,15.41,0.7341,35.0,0.018159,False
2025-08-24 14:38:50.675308,5.83,967,909.66,0.35,0.1826,44.11,0.000255,True
2025-08-24 14:39:50.675308,37.1,209,311.12,14.16,0.8659,15.47,0.00932,False
2025-08-24 14:40:50.675308,96.69,955,877.17,0.42,0.9975,35.61,0.235776,True
2025-08-24 14:41:50.675308,56.67,195,112.33,17.64,0.713,26.82,0.00199,False
2025-08-24 14:42:50.675308,59.17,236,477.8,19.53,0.7118,14.28,0.004606,False
2025-08-24 14:43:50.675308,73.93,211,218.39,7.01,0.8863,12.29,0.051287,False
2025-08-24 14:44:50.675308,33.56,187,269.11,4.02,0.7,17.95,0.005313,False
2025-08-24 14:45:50.675308,60.63,245,325.09,3.82,0.8448,26.19,0.00397,False
2025-08-24 14:46:50.675308,48.41,181,248.49,5.59,0.8118,7.58,0.046969,False
2025-08-24 14:47:50.675308,10.0,220,391.96,5.53,0.7,16.69,0.01327,False
2025-08-24 14:48:50.675308,34.91,199,224.44,2.52,0.8044,19.99,0.006055,False
2025-08-24 14:49:50.675308,37.42,218,346.27,2.68,0.7521,15.28,0.001,False
2025-08-24 14:50:50.675308,47.56,178,299.06,5.53,0.9749,9.15,0.015026,False
2025-08-24 14:51:50.675308,41.21,190,229.1,2.79,0.75,14.48,0.017565,False
2025-08-24 14:52:50.675308,48.91,198,456.66,2.66,0.7,21.09,0.078688,False
2025-08-24 14:53:50.675308,45.34,188,340.95,8.13,0.9115,19.29,0.014933,False
2025-08-24 14:54:50.675308,31.1,219,338.48,29.2,0.7205,17.91,0.013702,False
2025-08-24 14:55:50.675308,35.63,197,177.53,6.44,0.7861,18.19,0.026256,False
2025-08-24 14:56:50.675308,40.37,207,238.87,13.12,0.7,7.72,0.011465,False
2025-08-24 14:57:50.675308,22.04,166,201.94,14.62,0.7635,19.21,0.008768,False
2025-08-24 14:58:50.675308,34.68,182,334.75,14.75,0.7,30.36,0.004342,False
2025-08-24 14:59:50.675308,92.01,975,29.29,142.07,0.9972,-8.32,0.412063,True
2025-08-24 15:00:50.675308,56.61,219,234.19,12.73,0.8438,29.97,0.016682,False
2025-08-24 15:01:50.675308,21.89,197,299.45,19.05,0.8766,31.62,0.1,False
2025-08-24 15:02:50.675308,47.08,237,206.72,4.6,0.7664,13.42,0.00457,False
2025-08-24 15:03:50.675308,94.24,4,957.2,101.61,0.1533,-9.01,0.000474,True
2025-08-24 15:04:50.675308,64.1,193,265.11,5.5,0.7851,24.66,0.001,False
2025-08-24 15:05:50.675308,41.03,191,296.04,4.13,0.7695,24.25,0.005148,False
2025-08-24 15:06:50.675308,63.4,194,325.81,12.85,0.8563,20.68,0.004981,False
2025-08-24 15:07:50.675308,68.19,203,379.95,16.16,0.8368,18.64,0.005712,False
2025-08-24 15:08:50.675308,34.26,216,286.21,11.52,0.9009,16.62,0.003914,False
2025-08-24 15:09:50.675308,29.92,208,311.07,20.57,0.8441,33.6,0.046572,False
2025-08-24 15:10:50.675308,47.69,187,324.53,5.01,0.7435,13.57,0.006183,False
2025-08-24 15:11:50.675308,28.87,181,245.58,10.88,0.9734,29.04,0.02904,False
2025-08-24 15:12:50.675308,63.68,203,158.4,5.35,0.7925,10.14,0.001,False
2025-08-24 15:13:50.675308,65.44,190,198.86,3.52,0.7,15.68,0.001593,False
2025-08-24 15:14:50.675308,43.01,197,294.51,8.19,0.7,16.91,0.007931,False
2025-08-24 15:15:50.675308,97.82,962,34.58,0.25,0.9992,-3.0,0.477451,True
2025-08-24 15:16:50.675308,56.97,203,378.12,24.74,0.8575,22.21,0.054696,False
2025-08-24 15:17:50.675308,59.5,220,196.67,18.71,0.9103,15.66,0.005651,False
2025-08-24 15:18:50.675308,20.81,208,317.17,12.22,0.9705,12.56,0.008923,False
2025-08-24 15:19:50.675308,40.22,179,319.09,2.1,0.864,10.62,0.021153,False
2025-08-24 15:20:50.675308,33.53,225,392.63,6.14,0.9142,17.22,0.003306,False
2025-08-24 15:21:50.675308,60.5,201,214.8,2.17,0.8681,18.05,0.005989,False
2025-08-24 15:22:50.675308,45.81,204,399.15,4.03,0.9172,25.12,0.011674,False
2025-08-24 15:23:50.675308,53.92,206,136.02,2.73,0.854,17.88,0.00285,False
2025-08-24 15:24:50.675308,67.15,212,374.91,2.02,0.8871,20.22,0.065565,False
2025-08-24 15:25:50.675308,24.91,206,288.57,33.34,0.7504,8.01,0.020589,False
2025-08-24 15:26:50.675308,42.8,196,416.71,12.75,0.8188,24.08,0.008605,False
2025-08-24 15:27:50.675308,41.65,201,286.18,19.12,0.7,22.9,0.027866,False
2025-08-24 15:28:50.675308,57.06,197,327.18,29.89,0.9285,12.57,0.071657,False
2025-08-24 15:29:50.675308,38.4,198,235.63,8.27,0.9507,23.78,0.007336,False
2025-08-24 15:30:50.675308,56.71,184,411.87,9.48,0.7168,22.0,0.004479,False
2025-08-24 15:31:50.675308,29.43,191,390.59,8.77,0.9427,14.53,0.005927,False
2025-08-24 15:32:50.675308,29.43,189,281.58,16.06,0.7383,19.25,0.033484,False
2025-08-24 15:33:50.675308,46.53,199,389.22,2.97,0.9007,17.39,0.023758,False
2025-08-24 15:34:50.675308,50.96,191,257.53,41.99,0.8299,22.24,0.031509,False
2025-08-24 15:35:50.675308,31.24,225,402.16,3.74,0.7,27.71,0.040373,False
2025-08-24 15:36:50.675308,36.69,199,377.11,33.75,0.7,16.74,0.006786,False
2025-08-24 15:37:50.675308,48.31,194,139.77,2.3,0.8594,19.53,0.021056,False
2025-08-24 15:38:50.675308,22.61,243,263.71,6.32,0.9587,13.21,0.005193,False
2025-08-24 15:39:50.675308,1.3,1,13.33,162.3,0.2684,-2.3,0.253591,True
2025-08-24 15:40:50.675308,37.34,204,408.82,2.38,0.9284,26.84,0.011681,False
2025-08-24 15:41:50.675308,43.44,220,397.78,2.86,0.8436,25.96,0.007798,False
2025-08-24 15:42:50.675308,25.49,206,429.1,12.03,0.8961,35.0,0.023663,False
2025-08-24 15:43:50.675308,44.7,200,257.54,5.55,0.8646,9.9,0.035674,False
2025-08-24 15:44:50.675308,51.92,212,403.83,18.99,0.9063,25.85,0.009969,False
2025-08-24 15:45:50.675308,39.19,209,169.46,7.67,0.8381,10.87,0.009859,False
2025-08-24 15:46:50.675308,59.43,202,256.51,17.21,0.8588,19.0,0.004476,False
2025-08-24 15:47:50.675308,72.03,202,308.82,23.88,0.7,35.0,0.012671,False
2025-08-24 15:48:50.675308,53.61,208,360.1,45.33,0.7687,28.35,0.024809,False
2025-08-24 15:49:50.675308,26.54,222,238.44,3.54,0.7981,24.7,0.007486,False
2025-08-24 15:50:50.675308,44.76,207,133.94,3.52,0.8065,8.98,0.016295,False
2025-08-24 15:51:50.675308,26.33,195,194.89,5.77,0.8806,11.13,0.006329,False
2025-08-24 15:52:50.675308,42.56,199,359.61,2.48,0.7,16.52,0.032962,False
2025-08-24 15:53:50.675308,43.62,217,286.32,10.02,0.7703,19.33,0.011053,False
2025-08-24 15:54:50.675308,67.71,200,473.03,10.42,0.9581,14.22,0.012426,False
2025-08-24 15:55:50.675308,43.07,198,243.74,4.15,0.7,23.74,0.02301,False
2025-08-24 15:56:50.675308,0.42,975,844.1,183.2,0.9951,43.42,0.269972,True
2025-08-24 15:57:50.675308,47.48,207,414.04,4.72,0.8276,12.57,0.002654,False
2025-08-24 15:58:50.675308,61.07,180,192.42,5.97,0.8678,20.66,0.009311,False
2025-08-24 15:59:50.675308,22.0,211,373.12,5.11,0.9252,22.08,0.014353,False
2025-08-24 16:00:50.675308,96.75,3,979.96,188.13,0.2712,-9.97,0.000626,True
2025-08-24 16:01:50.675308,55.35,181,396.41,8.88,0.9457,14.36,0.013357,False
2025-08-24 16:02:50.675308,50.07,184,289.68,11.36,0.8245,21.42,0.010105,False
2025-08-24 16:03:50.675308,44.54,209,246.32,3.53,0.7628,14.97,0.021756,False
2025-08-24 16:04:50.675308,37.15,218,261.38,6.24,0.8326,13.2,0.01798,False
2025-08-24 16:05:50.675308,43.4,190,236.14,6.66,0.8205,5.0,0.006351,False
2025-08-24 16:06:50.675308,20.73,183,279.47,3.6,0.9244,22.46,0.012329,False
2025-08-24 16:07:50.675308,61.78,205,130.18,19.3,0.7,16.33,0.070002,False
2025-08-24 16:08:50.675308,55.86,206,263.78,6.08,0.7405,22.4,0.026929,False
2025-08-24 16:09:50.675308,28.22,188,347.13,11.6,0.7,28.3,0.036029,False
2025-08-24 16:10:50.675308,33.04,185,250.69,11.48,0.7,5.0,0.004815,False
2025-08-24 16:11:50.675308,27.31,191,271.1,30.61,0.7547,13.94,0.033779,False
2025-08-24 16:12:50.675308,3.11,4,14.94,0.39,0.0117,45.18,0.2951,True
2025-08-24 16:13:50.675308,7.11,988,33.76,80.97,0.9926,42.06,0.349358,True
2025-08-24 16:14:50.675308,51.63,178,480.34,39.29,0.7,22.0,0.021164,False
2025-08-24 16:15:50.675308,33.65,194,206.42,2.77,0.881,14.24,0.025382,False
2025-08-24 16:16:50.675308,23.08,203,483.32,4.54,0.8554,23.09,0.031996,False
2025-08-24 16:17:50.675308,95.68,3,49.64,124.6,0.9988,42.33,0.000707,True
2025-08-24 16:18:50.675308,7.54,978,888.42,127.88,0.1459,-7.89,0.000887,True
2025-08-24 16:19:50.675308,59.24,206,279.09,4.03,0.7,28.86,0.028978,False
2025-08-24 16:20:50.675308,23.72,204,330.47,5.23,0.7,30.99,0.037414,False
2025-08-24 16:21:50.675308,95.51,4,1.03,0.15,0.9967,-4.89,0.481385,True
2025-08-24 16:22:50.675308,32.64,225,257.73,6.15,0.8698,15.78,0.028673,False
2025-08-24 16:23:50.675308,45.5,225,226.66,8.12,0.9616,11.81,0.001,False
2025-08-24 16:24:50.675308,33.5,209,296.36,17.61,0.791,27.46,0.1,False
2025-08-24 16:25:50.675308,38.75,209,193.66,8.83,0.8519,9.58,0.020865,False
2025-08-24 16:26:50.675308,99.88,967,920.32,175.33,0.1792,-6.91,0.391591,True
2025-08-24 16:27:50.675308,67.86,231,301.25,7.42,0.7981,30.6,0.003179,False
2025-08-24 16:28:50.675308,44.49,218,300.72,3.38,0.7,26.77,0.00862,False
2025-08-24 16:29:50.675308,28.65,194,350.27,22.39,0.7,19.92,0.01101,False
2025-08-24 16:30:50.675308,59.94,192,234.35,12.29,0.8175,17.3,0.007125,False
2025-08-24 16:31:50.675308,34.79,196,278.8,38.2,0.8583,19.66,0.001,False
2025-08-24 16:32:50.675308,40.99,199,351.63,12.87,0.9779,11.9,0.013377,False
2025-08-24 16:33:50.675308,15.05,181,303.26,17.1,0.8354,13.76,0.003233,False
2025-08-24 16:34:50.675308,45.4,182,190.0,13.51,0.7,12.64,0.011123,False
2025-08-24 16:35:50.675308,35.02,195,326.59,22.15,0.8848,35.0,0.011822,False
2025-08-24 16:36:50.675308,25.1,200,180.01,3.95,0.8523,24.5,0.026205,False
2025-08-24 16:37:50.675308,39.08,192,408.45,8.29,0.9154,17.07,0.006901,False
2025-08-24 16:38:50.675308,35.41,210,320.88,7.05,0.934,23.27,0.037467,False
2025-08-24 16:39:50.675308,55.94,196,173.52,9.14,0.7,31.0,0.006717,False
2025-08-24 16:40:50.675308,24.08,194,217.03,5.33,0.7,9.81,0.022376,False
2025-08-24 16:41:50.675308,36.82,205,293.89,18.29,0.8956,29.59,0.004551,False
2025-08-24 16:42:50.675308,52.63,235,281.86,7.21,0.7,10.81,0.002281,False
2025-08-24 16:43:50.675308,54.22,203,319.59,15.93,0.7757,30.13,0.009582,False
2025-08-24 16:44:50.675308,32.31,208,100.0,2.75,0.7213,15.42,0.003049,False
2025-08-24 16:45:50.675308,55.75,186,392.13,7.89,0.7,8.91,0.017526,False
2025-08-24 16:46:50.675308,49.27,220,309.55,15.55,0.9224,26.32,0.007003,False
2025-08-24 16:47:50.675308,46.54,214,204.08,13.32,0.9552,35.0,0.004516,False
2025-08-24 16:48:50.675308,34.53,184,349.63,2.67,0.7,14.27,0.01504,False
2025-08-24 16:49:50.675308,94.93,1,4.54,169.82,0.1551,-4.93,0.000137,True
2025-08-24 16:50:50.675308,67.73,195,264.89,5.09,0.7792,10.7,0.015649,False
2025-08-24 16:51:50.675308,59.33,214,355.08,3.18,0.8971,12.46,0.1,False
2025-08-24 16:52:50.675308,52.52,202,451.83,10.73,0.9355,17.94,0.02674,False
2025-08-24 16:53:50.675308,53.94,195,373.12,8.07,0.7828,33.03,0.039438,False
2025-08-24 16:54:50.675308,91.8,4,968.12,144.52,0.0449,-3.98,0.000278,True
2025-08-24 16:55:50.675308,97.55,954,808.19,0.28,0.1025,-8.23,0.000192,True
2025-08-24 16:56:50.675308,7.97,1,897.25,141.87,0.205,-3.68,2.6e-05,True
2025-08-24 16:57:50.675308,36.98,198,230.93,2.28,0.8959,19.16,0.017026,False
2025-08-24 16:58:50.675308,30.06,175,155.4,6.35,0.8479,15.8,0.001515,False
2025-08-24 16:59:50.675308,85.0,176,365.8,2.89,0.7751,24.86,0.015323,False
2025-08-24 17:00:50.675308,45.29,199,298.75,3.85,0.9266,33.18,0.005092,False
2025-08-24 17:01:50.675308,44.73,217,325.17,7.24,0.7814,26.45,0.008399,False
2025-08-24 17:02:50.675308,49.55,210,327.61,3.73,0.7,21.36,0.041497,False
2025-08-24 17:03:50.675308,45.46,181,392.44,17.41,0.7,26.39,0.026857,False
2025-08-24 17:04:50.675308,47.21,210,376.79,8.6,0.7,19.8,0.002655,False
2025-08-24 17:05:50.675308,34.31,213,273.37,5.05,0.8806,27.26,0.070886,False
2025-08-24 17:06:50.675308,59.49,198,351.65,14.82,0.9481,12.52,0.018332,False
2025-08-24 17:07:50.675308,28.57,222,384.97,4.84,0.7,14.54,0.021333,False
2025-08-24 17:08:50.675308,53.15,198,316.1,9.3,0.9198,14.52,0.006657,False
2025-08-24 17:09:50.675308,16.84,216,341.04,6.21,0.8736,21.26,0.033792,False
